instance_id,user_query,model,examples_used,predicted_tables_and_columns,raw_output,predicted_tables_fq,predicted_columns_fq,example_selection,timestamp,flags,eval_tables_precision,eval_tables_recall,eval_tables_f1,eval_columns_precision,eval_columns_recall,eval_columns_f1
bq338,"Can you find the census tracts in the 36047 area that are among the top 20 for the largest percentage increases in population from 2011 to 2018, are also among the top 20 for the largest absolute increases in median income during the same period, and had over 1,000 residents in each of those years?",azure/o3,"local221,local008,local311,local041",,,CENSUS_BUREAU_ACS_1.PUBLIC.TRACT_2011_5YR;CENSUS_BUREAU_ACS_1.PUBLIC.TRACT_2018_5YR;CENSUS_BUREAU_ACS_1.PUBLIC.US_CENSUS_TRACTS_NATIONAL,CENSUS_BUREAU_ACS_1.PUBLIC.TRACT_2011_5YR.geo_id;CENSUS_BUREAU_ACS_1.PUBLIC.TRACT_2011_5YR.median_income;CENSUS_BUREAU_ACS_1.PUBLIC.TRACT_2011_5YR.total_pop;CENSUS_BUREAU_ACS_1.PUBLIC.TRACT_2018_5YR.geo_id;CENSUS_BUREAU_ACS_1.PUBLIC.TRACT_2018_5YR.median_income;CENSUS_BUREAU_ACS_1.PUBLIC.TRACT_2018_5YR.total_pop;CENSUS_BUREAU_ACS_1.PUBLIC.US_CENSUS_TRACTS_NATIONAL.county_fips_code;CENSUS_BUREAU_ACS_1.PUBLIC.US_CENSUS_TRACTS_NATIONAL.geo_id;CENSUS_BUREAU_ACS_1.PUBLIC.US_CENSUS_TRACTS_NATIONAL.state_fips_code;CENSUS_BUREAU_ACS_1.PUBLIC.US_CENSUS_TRACTS_NATIONAL.tract_ce,"{""candidates_total"": 90, ""chosen_ids"": ""local221,local008,local311,local041""}",2025-10-30T22:07:07,used_precomputed:census_bureau_acs_1,,,,,,
bq061,Which census tract has witnessed the largest increase in median income between 2015 and 2018 in California? Tell me the tract code.,azure/o3,"local128,local040,local018,local085",,,census_bureau_acs_1.tract_2015_5yr;census_bureau_acs_1.tract_2018_5yr,census_bureau_acs_1.tract_2015_5yr.geo_id;census_bureau_acs_1.tract_2015_5yr.median_income;census_bureau_acs_1.tract_2018_5yr.geo_id;census_bureau_acs_1.tract_2018_5yr.median_income,"{""candidates_total"": 90, ""chosen_ids"": ""local128,local040,local018,local085""}",2025-10-30T22:07:53,used_precomputed:census_bureau_acs_1,,,,,,
bq064,"Using the 2017 U.S. Census Tract data from the BigQuery public datasets, you need to proportionally allocate each tract's population and income to the zip codes based on the overlapping area between their geographic boundaries. Then, filter the results to include only those zip codes located within a 5-mile radius of a specific point in Washington State, with coordinates at latitude 47.685833°N and longitude -122.191667°W. Finally, calculate the total population and the average individual income for each zip code (rounded to one decimal place) and sort the results by the average individual income in descending order.",azure/o3,"local055,local032,local201,local199",,,census_bureau_acs_1.census_tracts_2017;census_bureau_acs_1.tract_2017_5yr;census_bureau_acs_1.zip_codes,census_bureau_acs_1.census_tracts_2017.area_land_meters;census_bureau_acs_1.census_tracts_2017.geo_id;census_bureau_acs_1.census_tracts_2017.tract_geom;census_bureau_acs_1.tract_2017_5yr.geo_id;census_bureau_acs_1.tract_2017_5yr.income_per_capita;census_bureau_acs_1.tract_2017_5yr.median_income;census_bureau_acs_1.tract_2017_5yr.total_pop;census_bureau_acs_1.zip_codes.internal_point_geom;census_bureau_acs_1.zip_codes.internal_point_lat;census_bureau_acs_1.zip_codes.internal_point_lon;census_bureau_acs_1.zip_codes.state_code;census_bureau_acs_1.zip_codes.zip_code;census_bureau_acs_1.zip_codes.zip_code_geom,"{""candidates_total"": 90, ""chosen_ids"": ""local055,local032,local201,local199""}",2025-10-30T22:08:23,used_precomputed:census_bureau_acs_1,,,,,,
bq461,"Please provide a chronological summary of all scoring plays from the 2014 season game where the Wildcats were the home team and the Fighting Irish were the away team. Include for each scoring event the game clock, cumulative scores for both teams (Wildcats and Fighting Irish), the team that scored, and a description of the event.",azure/o3,"local026,local066,local028,local054",,,ncaa_basketball.mbb_games_sr;ncaa_basketball.mbb_pbp_sr,ncaa_basketball.mbb_pbp_sr.away_market;ncaa_basketball.mbb_pbp_sr.event_description;ncaa_basketball.mbb_pbp_sr.game_clock;ncaa_basketball.mbb_pbp_sr.game_id;ncaa_basketball.mbb_pbp_sr.home_market;ncaa_basketball.mbb_pbp_sr.period;ncaa_basketball.mbb_pbp_sr.points_scored;ncaa_basketball.mbb_pbp_sr.team_market;ncaa_basketball.mbb_games_sr.a_market;ncaa_basketball.mbb_games_sr.a_name;ncaa_basketball.mbb_games_sr.game_id;ncaa_basketball.mbb_games_sr.h_market;ncaa_basketball.mbb_games_sr.h_name;ncaa_basketball.mbb_games_sr.scheduled_date;ncaa_basketball.mbb_games_sr.season,"{""candidates_total"": 90, ""chosen_ids"": ""local026,local066,local028,local054""}",2025-10-30T22:08:44,used_precomputed:ncaa_basketball,,,,,,
bq198,"List the top 5 universities with the most seasons where they achieved the maximum wins in their respective NCAA basketball seasons between 1900-2000, showing each team's total number of such peak-performance seasons, while excluding entries with missing team names.",azure/o3,"local128,local008,local309,local059",,,ncaa_basketball.mbb_historical_teams_seasons,ncaa_basketball.mbb_historical_teams_seasons.market;ncaa_basketball.mbb_historical_teams_seasons.name;ncaa_basketball.mbb_historical_teams_seasons.season;ncaa_basketball.mbb_historical_teams_seasons.team_code;ncaa_basketball.mbb_historical_teams_seasons.team_id;ncaa_basketball.mbb_historical_teams_seasons.wins,"{""candidates_total"": 90, ""chosen_ids"": ""local128,local008,local309,local059""}",2025-10-30T22:08:50,used_precomputed:ncaa_basketball,,,,,,
bq462,"Please generate a table from the NCAA basketball dataset that lists the top five records in each of these four categories: (1) Top Venues - the largest venues by seating capacity with Date shown as 'N/A'; (2) Biggest Championship Margins - National Championship games since the 2016 season (season > 2015) with the biggest point margin victories; (3) Highest Scoring Games - games since the 2011 season (season > 2010) with the highest total points scored by both teams combined; and (4) Total Threes - games since the 2011 season (season > 2010) with the highest total three-pointers made by both teams combined. The final table should be organized with columns for Category, Date, Matchup or Venue, and Key Metric, with each category's 5 records presented in descending order of their key metric.",azure/o3,"local141,local030,local072,local218",,,ncaa_basketball.mbb_games_sr;ncaa_basketball.mbb_historical_tournament_games;ncaa_basketball.mbb_teams,ncaa_basketball.mbb_teams.venue_capacity;ncaa_basketball.mbb_teams.venue_city;ncaa_basketball.mbb_teams.venue_country;ncaa_basketball.mbb_teams.venue_name;ncaa_basketball.mbb_teams.venue_state;ncaa_basketball.mbb_historical_tournament_games.game_date;ncaa_basketball.mbb_historical_tournament_games.lose_market;ncaa_basketball.mbb_historical_tournament_games.lose_name;ncaa_basketball.mbb_historical_tournament_games.lose_pts;ncaa_basketball.mbb_historical_tournament_games.season;ncaa_basketball.mbb_historical_tournament_games.win_market;ncaa_basketball.mbb_historical_tournament_games.win_name;ncaa_basketball.mbb_historical_tournament_games.win_pts;ncaa_basketball.mbb_games_sr.a_name;ncaa_basketball.mbb_games_sr.a_points;ncaa_basketball.mbb_games_sr.a_three_points_made;ncaa_basketball.mbb_games_sr.h_name;ncaa_basketball.mbb_games_sr.h_points;ncaa_basketball.mbb_games_sr.h_three_points_made;ncaa_basketball.mbb_games_sr.scheduled_date;ncaa_basketball.mbb_games_sr.season,"{""candidates_total"": 90, ""chosen_ids"": ""local141,local030,local072,local218""}",2025-10-30T22:09:08,used_precomputed:ncaa_basketball,,,,,,
bq427,"Could you determine, for each shot type, the average x and y coordinates (adjusted to ensure consistency regarding the left or right basket), the average number of shot attempts, and the average number of successful shots, considering only shots taken before March 15, 2018, excluding those with null shot types or coordinates, ensuring the shots are on the correct side of the court based on the team's basket.",azure/o3,"local040,local196,local007,local163",,,NCAA_BASKETBALL.PUBLIC.MBB_PBP_SR,NCAA_BASKETBALL.PUBLIC.MBB_PBP_SR.event_coord_x;NCAA_BASKETBALL.PUBLIC.MBB_PBP_SR.event_coord_y;NCAA_BASKETBALL.PUBLIC.MBB_PBP_SR.game_id;NCAA_BASKETBALL.PUBLIC.MBB_PBP_SR.scheduled_date;NCAA_BASKETBALL.PUBLIC.MBB_PBP_SR.shot_made;NCAA_BASKETBALL.PUBLIC.MBB_PBP_SR.shot_type;NCAA_BASKETBALL.PUBLIC.MBB_PBP_SR.team_basket;NCAA_BASKETBALL.PUBLIC.MBB_PBP_SR.team_id,"{""candidates_total"": 90, ""chosen_ids"": ""local040,local196,local007,local163""}",2025-10-30T22:09:29,used_precomputed:ncaa_basketball,,,,,,
bq428,"For the top five team markets with the highest number of distinct players who scored at least 15 points during the second period of games between 2010 and 2018, provide details of each game they played in NCAA basketball historical tournament matches during the same period, as specified in the data model document.",azure/o3,"local060,local041,local055,local022",,,ncaa_basketball.mbb_games_sr;ncaa_basketball.mbb_historical_tournament_games;ncaa_basketball.mbb_pbp_sr,ncaa_basketball.mbb_pbp_sr.game_id;ncaa_basketball.mbb_pbp_sr.period;ncaa_basketball.mbb_pbp_sr.player_id;ncaa_basketball.mbb_pbp_sr.points_scored;ncaa_basketball.mbb_pbp_sr.scheduled_date;ncaa_basketball.mbb_pbp_sr.season;ncaa_basketball.mbb_pbp_sr.team_id;ncaa_basketball.mbb_pbp_sr.team_market;ncaa_basketball.mbb_historical_tournament_games.game_date;ncaa_basketball.mbb_historical_tournament_games.lose_market;ncaa_basketball.mbb_historical_tournament_games.lose_pts;ncaa_basketball.mbb_historical_tournament_games.round;ncaa_basketball.mbb_historical_tournament_games.season;ncaa_basketball.mbb_historical_tournament_games.win_market;ncaa_basketball.mbb_historical_tournament_games.win_name;ncaa_basketball.mbb_historical_tournament_games.win_pts;ncaa_basketball.mbb_games_sr.a_market;ncaa_basketball.mbb_games_sr.game_id;ncaa_basketball.mbb_games_sr.h_market;ncaa_basketball.mbb_games_sr.h_points;ncaa_basketball.mbb_games_sr.scheduled_date;ncaa_basketball.mbb_games_sr.season;ncaa_basketball.mbb_games_sr.tournament;ncaa_basketball.mbb_games_sr.tournament_round,"{""candidates_total"": 90, ""chosen_ids"": ""local060,local041,local055,local022""}",2025-10-30T22:10:01,used_precomputed:ncaa_basketball,,,,,,
bq144,"Create a dataset by combining NCAA men's basketball tournament game outcomes from the 2014 season onwards, including both the historical tournament games and the 2018 tournament results, with the corresponding pace and efficiency performance metrics for each team and their opponents from the feature_engineering data. The dataset should include the season, game outcome labels (win or loss), team and opponent seeds, school names, pace and efficiency rankings, statistical values, and the differences between the team's and the opponent's metrics to enable a comprehensive analysis of team and opponent dynamics.",azure/o3,"local024,local003,local062,local229",,,ncaa_insights.2018_tournament_results;ncaa_insights.feature_engineering;ncaa_insights.mbb_historical_tournament_games,ncaa_insights.mbb_historical_tournament_games.game_date;ncaa_insights.mbb_historical_tournament_games.lose_pts;ncaa_insights.mbb_historical_tournament_games.lose_school_ncaa;ncaa_insights.mbb_historical_tournament_games.lose_seed;ncaa_insights.mbb_historical_tournament_games.season;ncaa_insights.mbb_historical_tournament_games.win_pts;ncaa_insights.mbb_historical_tournament_games.win_school_ncaa;ncaa_insights.mbb_historical_tournament_games.win_seed;ncaa_insights.2018_tournament_results.label;ncaa_insights.2018_tournament_results.opponent_points;ncaa_insights.2018_tournament_results.opponent_school_ncaa;ncaa_insights.2018_tournament_results.opponent_seed;ncaa_insights.2018_tournament_results.points;ncaa_insights.2018_tournament_results.school_ncaa;ncaa_insights.2018_tournament_results.season;ncaa_insights.2018_tournament_results.seed;ncaa_insights.feature_engineering.efficiency_rank;ncaa_insights.feature_engineering.efficiency_rating;ncaa_insights.feature_engineering.pace_rank;ncaa_insights.feature_engineering.pace_rating;ncaa_insights.feature_engineering.poss_40min;ncaa_insights.feature_engineering.pts_100poss;ncaa_insights.feature_engineering.season;ncaa_insights.feature_engineering.team,"{""candidates_total"": 90, ""chosen_ids"": ""local024,local003,local062,local229""}",2025-10-30T22:10:17,used_precomputed:ncaa_insights,,,,,,
bq113,"Which county in Utah experienced the greatest percentage increase in construction employment from 2000 to 2018, calculated by averaging the employment levels during the third month of each quarter in those years? What is the corresponding percentage increase?",azure/o3,"local199,local219,local128,local201",,,BLS.PUBLIC.COUNTIES;BLS.PUBLIC.QCEW,BLS.PUBLIC.QCEW.area_fips;BLS.PUBLIC.QCEW.month3_emplvl_23_construction;BLS.PUBLIC.QCEW.qtr;BLS.PUBLIC.QCEW.year;BLS.PUBLIC.COUNTIES.county_fips_code;BLS.PUBLIC.COUNTIES.county_name;BLS.PUBLIC.COUNTIES.geo_id;BLS.PUBLIC.COUNTIES.state_fips_code,"{""candidates_total"": 90, ""chosen_ids"": ""local199,local219,local128,local201""}",2025-10-30T22:11:00,used_precomputed:bls,,,,,,
bq112,"Between 1998 and 2017, for Allegheny County in the Pittsburgh area, did the average annual wages for all industries keep pace with the inflation of all consumer items, and what were the respective percentage growth rates (to two decimal places) for wages and the CPI over that period?",azure/o3,"local065,local097,local311,local099",,,bls.counties;bls.cpi_u;bls.wm;bls.wm_series,bls.wm.date;bls.wm.series_id;bls.wm.value;bls.wm.year;bls.wm_series.area_code;bls.wm_series.datatype_code;bls.wm_series.industry_code;bls.wm_series.ownership_code;bls.wm_series.series_id;bls.cpi_u.area_code;bls.cpi_u.date;bls.cpi_u.item_code;bls.cpi_u.value;bls.cpi_u.year;bls.counties.county_fips_code;bls.counties.county_name;bls.counties.geo_id;bls.counties.state_fips_code,"{""candidates_total"": 90, ""chosen_ids"": ""local065,local097,local311,local099""}",2025-10-30T22:12:01,used_precomputed:bls,,,,,,
